date_epoch,avg,max,min
1.4765513e+18,18.663967611336002,18.7044534412955,18.6234817813765
1.4765549e+18,18.596491228070168,18.6234817813765,18.582995951417
1.4765585e+18,18.582995951417,18.6234817813765,18.5425101214575
1.4765621e+18,18.56275303643725,18.582995951417,18.5425101214575
1.4765657e+18,18.488529014844833,18.502024291498,18.461538461538503
1.4765693e+18,18.48178137651825,18.502024291498,18.461538461538503
1.4765729e+18,18.4345479082321,18.461538461538503,18.4210526315789
1.4765765e+18,18.42105263157893,18.461538461538503,18.3805668016194
1.4765801e+18,18.363215731636757,18.3805668016194,18.340080971659898
1.4765837e+18,18.35020242914978,18.3805668016194,18.299595141700397
1.4765873e+18,18.313090418353564,18.340080971659898,18.299595141700397
1.4765909e+18,18.272604588394064,18.299595141700397,18.2591093117409
1.4765945e+18,18.232118758434567,18.2591093117409,18.2186234817814
1.4765981e+18,18.19838056680165,18.2186234817814,18.1781376518219
1.4766017e+18,18.178137651821874,18.2186234817814,18.137651821862303
1.4766053e+18,18.32793522267205,18.4210526315789,18.1781376518219
1.4766089e+18,18.53441295546556,18.785425101214603,18.3805668016194
1.4766125e+18,18.654970760233912,18.785425101214603,18.5425101214575
1.4766161e+18,18.94736842105263,19.0688259109312,18.744939271255102
1.4766197e+18,19.03508771929825,19.1093117408907,18.987854251012102
1.4766233e+18,19.22142634693241,19.3522267206478,18.987854251012102
1.4766269e+18,19.3927125506073,19.554655870445302,19.3117408906883
1.4766305e+18,19.554655870445337,19.7165991902834,19.4736842105263
1.4766341e+18,19.721659919028337,19.797570850202398,19.6356275303644
1.4766377e+18,19.8836032388664,19.9595141700405,19.797570850202398
1.4766413e+18,20.179211469534042,20.3763440860215,20.0
1.4766449e+18,20.284178187404002,20.4301075268817,20.1612903225806
1.4766485e+18,20.48924731182796,20.6451612903226,20.3225806451613
1.4766521e+18,20.683563748079884,20.752688172042998,20.5913978494624
1.4766557e+18,20.88172043010754,20.9677419354839,20.752688172042998
1.4766593e+18,21.10035842293907,21.344086021505397,20.9139784946237
1.4766629e+18,21.29032258064516,21.397849462365603,21.1827956989247
1.4766665e+18,21.49940262843488,21.6666666666667,21.236559139784898
1.4766701e+18,21.720430107526905,21.935483870967698,21.559139784946197
1.4766737e+18,21.933146330060765,22.043010752688197,21.774193548387103
1.4766773e+18,22.037037037037035,22.204301075268802,21.8817204301075
1.4766809e+18,22.134408602150536,22.258064516128997,21.989247311828
1.4766845e+18,22.02764976958527,22.0967741935484,21.935483870967698
1.4766881e+18,21.905615292712042,21.989247311828,21.8279569892473
1.4766917e+18,21.816009557945037,21.935483870967698,21.720430107526898
1.4766953e+18,21.709677419354858,21.774193548387103,21.6666666666667
1.4766989e+18,21.658986175115224,21.774193548387103,21.559139784946197
1.4767025e+18,21.5437788018433,21.612903225806498,21.505376344086
1.4767061e+18,21.438172043010752,21.4516129032258,21.397849462365603
1.4767097e+18,21.3709677419355,21.4516129032258,21.2903225806452
1.4767133e+18,21.26164874551969,21.344086021505397,21.236559139784898
1.4767169e+18,21.209677419354815,21.2903225806452,21.1290322580645
1.4767205e+18,21.1111111111111,21.1827956989247,21.0752688172043
1.4767241e+18,21.021505376344102,21.0752688172043,20.9677419354839
1.4767277e+18,20.98118279569895,21.0752688172043,20.9139784946237
1.4767313e+18,20.851254480286716,20.9139784946237,20.8064516129032
1.4767349e+18,20.7795698924731,20.860215053763397,20.698924731182803
1.4767385e+18,20.72196620583717,20.8064516129032,20.6451612903226
1.4767421e+18,20.58064516129036,20.6451612903226,20.537634408602198
1.4767457e+18,20.568356374808015,20.6451612903226,20.4838709677419
1.4767493e+18,20.4569892473118,20.4838709677419,20.4301075268817
1.4767529e+18,20.35913978494623,20.4838709677419,20.3225806451613
1.4767565e+18,0.0,0.0,0.0
1.4767601e+18,20.25806451612906,20.3225806451613,20.2150537634409
1.4767637e+18,0.0,0.0,0.0
1.4767673e+18,0.0,0.0,0.0
1.4767709e+18,0.0,0.0,0.0
1.4767745e+18,0.0,0.0,0.0
1.4767781e+18,0.0,0.0,0.0
1.4767817e+18,0.0,0.0,0.0
1.4767853e+18,0.0,0.0,0.0
1.4767889e+18,0.0,0.0,0.0
1.4767925e+18,0.0,0.0,0.0
1.4767961e+18,0.0,0.0,0.0
1.4767997e+18,19.60250276039753,19.6356275303644,19.5951417004049
1.4768033e+18,0.0,0.0,0.0
1.4768069e+18,19.52766531713897,19.554655870445302,19.5141700404858
1.4768105e+18,19.465587044534402,19.5141700404858,19.4331983805668
1.4768141e+18,19.4331983805668,19.4736842105263,19.3927125506073
1.4768177e+18,19.377530364372486,19.4331983805668,19.3522267206478
1.4768213e+18,19.2982456140351,19.3117408906883,19.2712550607287
1.4768249e+18,19.298245614035082,19.3522267206478,19.2712550607287
1.4768285e+18,19.24426450742237,19.2712550607287,19.2307692307692
1.4768321e+18,19.1821862348178,19.2307692307692,19.149797570850197
1.4768357e+18,19.156026160074735,19.190283400809697,19.1093117408907
1.4768393e+18,19.08906882591095,19.1093117408907,19.0688259109312
1.4768429e+18,19.0769230769231,19.1093117408907,19.0283400809717
1.4768465e+18,19.028340080971674,19.0688259109312,18.987854251012102
1.4768501e+18,18.984480431848812,19.0283400809717,18.9473684210526
1.4768537e+18,18.93724696356273,18.987854251012102,18.9068825910931
1.4768573e+18,18.898785425101202,18.9473684210526,18.8663967611336
1.4768609e+18,18.858299595141702,18.9068825910931,18.825910931174104
1.4768645e+18,18.825910931174104,18.8663967611336,18.785425101214603
1.4768681e+18,18.77867746288802,18.825910931174104,18.744939271255102
1.4768717e+18,18.73684210526316,18.785425101214603,18.7044534412955
1.4768753e+18,18.704453441295534,18.744939271255102,18.663967611336
1.4768789e+18,18.680161943319796,18.7044534412955,18.663967611336
1.4768825e+18,18.60323886639675,18.6234817813765,18.582995951417
1.4768861e+18,18.61244019138754,18.663967611336,18.582995951417
1.4768897e+18,18.560503823661723,18.582995951417,18.5425101214575
1.4768933e+18,18.5425101214575,18.582995951417,18.502024291498
1.4768969e+18,18.5182186234818,18.5425101214575,18.502024291498
1.4769005e+18,18.4412955465587,18.461538461538503,18.4210526315789
1.4769041e+18,18.4412955465587,18.461538461538503,18.4210526315789
1.4769077e+18,18.394062078272565,18.4210526315789,18.3805668016194
1.4769113e+18,18.3805668016194,18.4210526315789,18.340080971659898
1.4769149e+18,18.360323886639648,18.3805668016194,18.340080971659898
1.4769185e+18,18.319838056680148,18.340080971659898,18.299595141700397
1.4769221e+18,18.279352226720647,18.299595141700397,18.2591093117409
1.4769257e+18,18.23886639676115,18.2591093117409,18.2186234817814
1.4769293e+18,18.2186234817814,18.2591093117409,18.1781376518219
1.4769329e+18,18.191632928475066,18.2186234817814,18.1781376518219
1.4769365e+18,18.262001156738005,18.3805668016194,18.1781376518219
1.4769401e+18,18.46521899153479,18.5425101214575,18.3805668016194
1.4769437e+18,18.732482092805984,18.8663967611336,18.5425101214575
1.4769473e+18,18.829959514170053,18.9068825910931,18.744939271255102
1.4769509e+18,19.016772700983232,19.149797570850197,18.8663967611336
1.4769545e+18,19.172932330827056,19.2712550607287,19.1093117408907
1.4769581e+18,19.40007361059993,19.5141700404858,19.2712550607287
1.4769617e+18,19.51417004048582,19.5951417004049,19.4331983805668
1.4769653e+18,19.667116509221778,19.757085020242897,19.554655870445302
1.4769689e+18,19.90388408045457,20.107526881720396,19.757085020242897
1.4769725e+18,19.96887379739673,20.107526881720396,19.878542510121502
1.4769761e+18,20.312409183376936,20.537634408602198,20.107526881720396
1.4769797e+18,20.53763440860216,20.6451612903226,20.4301075268817
1.4769833e+18,20.651135005973735,20.8064516129032,20.537634408602198
1.4769869e+18,20.899315738025418,21.1290322580645,20.752688172042998
1.4769905e+18,21.052227342549934,21.1290322580645,20.9677419354839
1.4769941e+18,21.298003072196618,21.559139784946197,21.0752688172043
1.4769977e+18,21.411290322580648,21.505376344086,21.344086021505397
1.4770013e+18,21.629445822994214,21.774193548387103,21.4516129032258
1.4770049e+18,21.83563748079876,21.935483870967698,21.720430107526898
1.4770085e+18,21.962365591397848,22.0967741935484,21.8279569892473
1.4770121e+18,22.13884992987378,22.258064516128997,21.989247311828
1.4770157e+18,22.208976157082738,22.258064516128997,22.043010752688197
1.4770193e+18,22.060931899641595,22.150537634408604,21.989247311828
1.4770229e+18,21.977299880525695,22.043010752688197,21.8817204301075
1.4770265e+18,21.87499999999997,21.935483870967698,21.8279569892473
1.4770301e+18,21.76344086021506,21.8279569892473,21.720430107526898
1.4770337e+18,21.71274961597544,21.8279569892473,21.612903225806498
1.4770373e+18,21.612903225806463,21.720430107526898,21.559139784946197
1.4770409e+18,21.46505376344085,21.505376344086,21.397849462365603
1.4770445e+18,21.4247311827957,21.505376344086,21.344086021505397
1.4770481e+18,21.33064516129035,21.397849462365603,21.2903225806452
1.4770517e+18,21.263440860215052,21.344086021505397,21.1827956989247
1.4770553e+18,21.155913978494603,21.236559139784898,21.1290322580645
1.4770589e+18,21.0483870967742,21.0752688172043,21.021505376344102
1.4770625e+18,20.997311827957013,21.0752688172043,20.9139784946237
1.4770661e+18,20.90322580645162,20.9677419354839,20.860215053763397
1.4770697e+18,20.860215053763426,20.9139784946237,20.8064516129032
1.4770733e+18,20.760368663594456,20.8064516129032,20.698924731182803
1.4770769e+18,20.6451612903226,20.698924731182803,20.5913978494624
1.4770805e+18,20.621266427718066,20.698924731182803,20.537634408602198
1.4770841e+18,20.50179211469533,20.537634408602198,20.4838709677419
1.4770877e+18,20.456989247311814,20.537634408602198,20.3763440860215
1.4770913e+18,20.3763440860215,20.4301075268817,20.3225806451613
1.4770949e+18,20.295698924731198,20.3763440860215,20.2150537634409
1.4770985e+18,20.245775729646716,20.3225806451613,20.1612903225806
1.4771021e+18,20.231596360628643,20.2688172043011,20.107526881720396
1.4771057e+18,20.08602150537632,20.1612903225806,20.0537634408602
1.4771093e+18,20.003319402725175,20.0537634408602,19.9595141700405
1.4771129e+18,19.983076487745425,20.0537634408602,19.919028340081
1.4771165e+18,19.910031488978888,19.9595141700405,19.878542510121502
1.4771201e+18,19.858299595141702,19.919028340081,19.797570850202398
1.4771237e+18,19.8137651821862,19.8380566801619,19.797570850202398
1.4771273e+18,19.748987854251,19.797570850202398,19.7165991902834
1.4771309e+18,19.72334682860998,19.797570850202398,19.6761133603239
1.4771345e+18,19.664545980335472,19.7165991902834,19.6356275303644
1.4771381e+18,19.595141700404874,19.6356275303644,19.554655870445302
1.4771417e+18,19.58839406207828,19.6356275303644,19.554655870445302
1.4771453e+18,19.505646707862745,19.554655870445302,19.4736842105263
1.4771489e+18,19.480431848852884,19.5141700404858,19.4331983805668
1.4771525e+18,19.4331983805668,19.4736842105263,19.3927125506073
1.4771561e+18,19.37246963562755,19.3927125506073,19.3522267206478
1.4771597e+18,19.3522267206478,19.3927125506073,19.3117408906883
1.4771633e+18,19.284750337381897,19.3117408906883,19.2712550607287
1.4771669e+18,19.271255060728734,19.3117408906883,19.2307692307692
1.4771705e+18,19.21052631578945,19.2307692307692,19.190283400809697
1.4771741e+18,19.149797570850197,19.190283400809697,19.1093117408907
1.4771777e+18,19.143049932523613,19.190283400809697,19.1093117408907
1.4771813e+18,19.082321187584366,19.1093117408907,19.0688259109312
1.4771849e+18,19.032020610968008,19.0688259109312,18.987854251012102
1.4771885e+18,19.0080971659919,19.0283400809717,18.987854251012102
1.4771921e+18,18.97435897435894,19.0283400809717,18.9473684210526
1.4771957e+18,18.9230769230769,18.9473684210526,18.9068825910931
1.4771993e+18,18.88663967611335,18.9068825910931,18.8663967611336
1.4772029e+18,18.846153846153854,18.8663967611336,18.825910931174104
1.4772065e+18,18.79892037786777,18.825910931174104,18.785425101214603
1.4772101e+18,18.771929824561436,18.825910931174104,18.744939271255102
1.4772137e+18,18.72975708502024,18.785425101214603,18.7044534412955
1.4772173e+18,18.69635627530362,18.744939271255102,18.663967611336
1.4772209e+18,18.663967611336002,18.7044534412955,18.6234817813765
1.4772245e+18,18.60323886639675,18.6234817813765,18.582995951417
1.4772281e+18,18.596491228070168,18.6234817813765,18.582995951417
1.4772317e+18,18.5641989589358,18.582995951417,18.5425101214575
1.4772353e+18,18.502024291498,18.502024291498,18.502024291498
1.4772389e+18,18.508771929824587,18.5425101214575,18.461538461538503
1.4772425e+18,18.461538461538467,18.502024291498,18.4210526315789
1.4772461e+18,18.4345479082321,18.461538461538503,18.4210526315789
1.4772497e+18,18.40080971659915,18.4210526315789,18.3805668016194
1.4772533e+18,18.360323886639648,18.3805668016194,18.340080971659898
1.4772569e+18,18.351648351648326,18.3805668016194,18.299595141700397
1.4772605e+18,18.283400809716596,18.299595141700397,18.2591093117409
1.4772641e+18,18.272604588394064,18.299595141700397,18.2591093117409
1.4772677e+18,18.232118758434567,18.2591093117409,18.2186234817814
1.4772713e+18,18.205128205128233,18.2591093117409,18.1781376518219
1.4772749e+18,18.19613135402612,18.2186234817814,18.1781376518219
1.4772785e+18,18.196131354026086,18.461538461538503,18.137651821862303
1.4772821e+18,18.446816341553184,18.5425101214575,18.340080971659898
1.4772857e+18,18.560503823661723,18.7044534412955,18.461538461538503
1.4772893e+18,18.77327935222673,18.8663967611336,18.663967611336
1.4772929e+18,18.974358974358964,19.1093117408907,18.8663967611336
1.4772965e+18,19.17004048582995,19.2307692307692,19.1093117408907
1.4773001e+18,19.33354095297415,19.4736842105263,19.149797570850197
1.4773037e+18,19.56477732793521,19.797570850202398,19.4331983805668
1.4773073e+18,19.662618083670733,19.7165991902834,19.5951417004049
1.4773109e+18,19.841170974774197,20.0,19.7165991902834
1.4773145e+18,19.988339334689083,20.107526881720396,19.919028340081
1.4773181e+18,20.165425971877564,20.3225806451613,20.107526881720396
1.4773217e+18,20.537634408602152,20.9677419354839,20.3225806451613
1.4773253e+18,20.645161290322598,20.752688172042998,20.537634408602198
1.4773289e+18,20.87365591397849,21.0752688172043,20.698924731182803
1.4773325e+18,21.043010752688183,21.1290322580645,20.9677419354839
1.4773361e+18,21.27112135176651,21.4516129032258,21.021505376344102
1.4773397e+18,21.451612903225797,21.559139784946197,21.344086021505397
1.4773433e+18,21.621863799283165,21.774193548387103,21.4516129032258
1.4773469e+18,21.827956989247316,22.0967741935484,21.6666666666667
1.4773505e+18,21.935483870967726,21.989247311828,21.8817204301075
1.4773541e+18,22.15501792114696,22.419354838709697,22.043010752688197
1.4773577e+18,22.047898338220943,22.0967741935484,21.989247311828
1.4773613e+18,21.942951015531637,22.043010752688197,21.8817204301075
1.4773649e+18,21.87096774193546,21.935483870967698,21.8279569892473
1.4773685e+18,21.804062126642766,21.935483870967698,21.720430107526898
1.4773721e+18,21.6935483870968,21.774193548387103,21.612903225806498
1.4773757e+18,21.580645161290317,21.6666666666667,21.505376344086
1.4773793e+18,21.529814271749743,21.612903225806498,21.4516129032258
1.4773829e+18,21.419354838709683,21.505376344086,21.344086021505397
1.4773865e+18,21.37634408602152,21.4516129032258,21.2903225806452
1.4773901e+18,21.260454002389476,21.344086021505397,21.1827956989247
1.4773937e+18,21.1290322580645,21.1827956989247,21.0752688172043
1.4773973e+18,21.113671274961582,21.1827956989247,21.021505376344102
1.4774009e+18,20.988420181968593,21.0752688172043,20.9677419354839
1.4774045e+18,20.93548387096776,21.021505376344102,20.860215053763397
1.4774081e+18,20.853494623655898,20.9139784946237,20.8064516129032
1.4774117e+18,20.752688172042998,20.8064516129032,20.698924731182803
1.4774153e+18,20.729646697388628,20.8064516129032,20.6451612903226
1.4774189e+18,20.609318996415798,20.6451612903226,20.5913978494624
1.4774225e+18,20.55913978494626,20.6451612903226,20.4838709677419
1.4774261e+18,20.474910394265212,20.537634408602198,20.4301075268817
1.4774297e+18,20.38978494623655,20.4301075268817,20.3225806451613
1.4774333e+18,20.35330261136713,20.4301075268817,20.2688172043011
1.4774369e+18,20.2688172043011,20.3225806451613,20.2150537634409
1.4774405e+18,20.192012288786486,20.2688172043011,20.107526881720396
1.4774441e+18,20.107526881720396,20.1612903225806,20.0537634408602
1.4774477e+18,20.086618876941433,20.1612903225806,20.0
1.4774513e+18,19.998009913120274,20.0537634408602,19.9595141700405
1.4774549e+18,19.95051731893839,20.0,19.878542510121502
1.4774585e+18,19.895893580104126,19.9595141700405,19.8380566801619
1.4774621e+18,19.817813765182148,19.8380566801619,19.797570850202398
1.4774657e+18,19.76383265856948,19.8380566801619,19.7165991902834
1.4774693e+18,19.73684210526315,19.757085020242897,19.7165991902834
1.4774729e+18,19.668016194332,19.7165991902834,19.6356275303644
1.4774765e+18,19.643724696356298,19.6761133603239,19.5951417004049
1.4774801e+18,19.5681511470985,19.5951417004049,19.554655870445302
1.4774837e+18,19.554655870445334,19.5951417004049,19.5141700404858
1.4774873e+18,19.481045270518937,19.5141700404858,19.4736842105263
1.4774909e+18,19.4331983805668,19.4736842105263,19.3927125506073
1.4774945e+18,19.415847310584162,19.4736842105263,19.3927125506073
1.4774981e+18,19.3522267206478,19.3927125506073,19.3117408906883
1.4775017e+18,19.311740890688274,19.3522267206478,19.2712550607287
1.4775053e+18,19.27935222672064,19.3117408906883,19.2307692307692
1.4775089e+18,19.2307692307692,19.2712550607287,19.190283400809697
1.4775125e+18,19.21052631578945,19.2307692307692,19.190283400809697
1.4775161e+18,19.139676113360323,19.149797570850197,19.1093117408907
1.4775197e+18,19.1093117408907,19.149797570850197,19.0688259109312
1.4775233e+18,19.0607287449393,19.1093117408907,19.0283400809717
1.4775269e+18,19.028340080971667,19.0688259109312,18.987854251012102
1.4775305e+18,18.99595141700404,19.0283400809717,18.9473684210526
1.4775341e+18,18.964039056918274,18.987854251012102,18.9068825910931
1.4775377e+18,18.89676113360323,18.9473684210526,18.8663967611336
1.4775413e+18,18.859649122807017,18.9068825910931,18.825910931174104
1.4775449e+18,18.83747831116253,18.8663967611336,18.785425101214603
1.4775485e+18,18.809716599190303,18.825910931174104,18.785425101214603
1.4775521e+18,18.724696356275302,18.744939271255102,18.7044534412955
1.4775557e+18,18.738191632928487,18.785425101214603,18.7044534412955
1.4775593e+18,18.677462887989165,18.7044534412955,18.663967611336
1.4775629e+18,18.6558704453441,18.7044534412955,18.6234817813765
1.4775665e+18,18.616734143049914,18.663967611336,18.582995951417
1.4775701e+18,18.56275303643725,18.582995951417,18.5425101214575
1.4775737e+18,18.560503823661723,18.582995951417,18.5425101214575
1.4775773e+18,18.508771929824587,18.5425101214575,18.502024291498
1.4775809e+18,18.502024291498,18.5425101214575,18.461538461538503
1.4775845e+18,18.461538461538474,18.502024291498,18.4210526315789
1.4775881e+18,18.421052631578917,18.461538461538503,18.3805668016194
1.4775917e+18,18.39791787160204,18.4210526315789,18.3805668016194
1.4775953e+18,18.360323886639648,18.3805668016194,18.340080971659898
1.4775989e+18,18.340080971659898,18.3805668016194,18.299595141700397
