2015-060-01:49:18.882,19.1093
2015-060-01:51:26.114,19.149798
2015-060-01:51:26.882,19.1498
2015-060-01:53:34.114,19.190283
2015-060-01:53:34.882,19.1903
2015-060-01:55:42.114,19.271255
2015-060-01:55:42.882,19.2713
2015-060-01:57:50.114,19.311741
2015-060-01:57:50.882,19.3117
2015-060-01:59:58.114,19.352227
2015-060-01:59:58.882,19.3522
2015-060-02:02:06.114,19.392713
2015-060-02:02:06.882,19.3927
2015-060-02:04:14.114,19.433198
2015-060-02:04:14.882,19.4332
2015-060-02:06:22.114,19.473684
2015-060-02:06:22.882,19.4737
2015-060-02:08:30.114,19.473684
2015-060-02:10:38.103,19.473684
2015-060-02:12:46.064,19.473684
2015-060-02:12:46.832,19.4737
2015-060-02:14:54.114,19.109312
2015-060-02:14:54.882,19.1093
2015-060-02:17:02.106,19.352227
2015-060-02:17:02.875,19.3522
2015-060-02:19:10.110,19.230769
2015-060-02:19:10.877,19.2308
2015-060-02:21:18.114,19.190283
2015-060-02:21:18.882,19.1903
2015-060-02:23:26.110,19.149798
2015-060-02:23:26.877,19.1498
2015-060-02:25:34.110,19.190283
2015-060-02:25:34.877,19.1903
2015-060-02:27:42.110,19.190283
2015-060-02:29:50.106,19.190283
2015-060-02:31:58.110,19.190283
2015-060-02:34:06.114,19.190283
2015-060-02:36:14.110,19.190283
2015-060-02:38:22.114,19.190283
2015-060-02:38:22.882,19.1903
2015-060-02:40:30.064,19.271255
2015-060-02:40:30.832,19.2713
2015-060-02:42:38.099,19.352227
2015-060-02:42:38.866,19.3522
2015-060-02:44:46.114,19.311741
2015-060-02:44:46.882,19.3117
2015-060-02:46:54.114,19.311741
2015-060-02:49:02.114,19.311741
2015-060-02:51:10.114,19.311741
2015-060-02:53:18.114,19.311741
2015-060-02:55:26.114,19.311741
2015-060-02:57:34.114,19.311741
2015-060-02:59:42.103,19.311741
2015-060-02:59:42.871,19.3117
2015-060-03:01:50.110,19.352227
2015-060-03:01:50.877,19.3522
2015-060-03:03:58.114,19.392713
2015-060-03:03:58.882,19.3927
2015-060-03:04:30.882,19.3522
2015-060-03:06:06.114,19.352227
2015-060-03:06:06.882,19.3522
2015-060-03:08:14.114,19.352227
2015-060-03:10:22.114,19.352227
2015-060-03:12:30.114,19.352227
2015-060-03:14:38.114,19.352227
2015-060-03:14:38.882,19.3522
2015-060-03:14:54.882,19.3522
2015-060-03:15:02.882,19.3117
2015-060-03:15:10.882,19.3522
2015-060-03:15:26.882,19.3522
2015-060-03:15:34.882,19.3117
2015-060-03:15:42.882,19.3117
2015-060-03:15:50.882,19.3522
2015-060-03:15:58.882,19.3117
2015-060-03:16:06.882,19.3522
2015-060-03:16:14.882,19.3117
2015-060-03:16:30.882,19.3117
2015-060-03:16:38.882,19.3522
2015-060-03:16:46.114,19.311741
2015-060-03:16:46.882,19.3117
2015-060-03:16:54.882,19.3117
2015-060-03:17:02.882,19.3522
2015-060-03:17:10.882,19.3117
2015-060-03:18:54.114,19.311741
2015-060-03:21:02.114,19.311741
2015-060-03:23:10.114,19.311741
2015-060-03:25:18.114,19.311741
2015-060-03:27:26.114,19.311741
2015-060-03:29:34.114,19.311741
2015-060-03:31:42.114,19.311741
2015-060-03:33:50.114,19.311741
2015-060-03:35:58.114,19.311741
2015-060-03:38:06.114,19.311741
2015-060-03:38:06.882,19.3117
2015-060-03:40:14.114,19.352227
2015-060-03:40:14.882,19.3522
2015-060-03:42:22.114,19.352227
2015-060-03:42:22.882,19.3522
2015-060-03:44:30.114,19.392713
2015-060-03:44:30.882,19.3927
2015-060-03:46:38.114,19.433198
2015-060-03:46:38.882,19.4332
2015-060-03:48:46.114,19.473684
2015-060-03:48:46.882,19.4737
2015-060-03:50:54.114,19.51417
2015-060-03:50:54.882,19.5142
2015-060-03:53:02.103,19.51417
2015-060-03:53:02.871,19.5142
2015-060-03:55:10.103,19.433198
2015-060-03:55:10.871,19.4332
2015-060-03:57:18.110,19.595142
2015-060-03:57:18.877,19.5951
2015-060-03:59:26.110,19.473684
2015-060-03:59:26.877,19.4737
2015-060-04:01:34.110,19.433198
2015-060-04:01:34.877,19.4332
2015-060-04:03:42.114,19.433198
2015-060-04:03:42.882,19.4332
2015-060-04:05:50.114,19.473684
2015-060-04:05:50.882,19.4737
2015-060-04:07:58.110,19.473684
2015-060-04:10:06.114,19.473684
2015-060-04:12:14.114,19.473684
2015-060-04:14:22.106,19.473684
2015-060-04:16:30.114,19.473684
2015-060-04:18:38.110,19.473684
2015-060-04:18:38.877,19.4737
2015-060-04:20:46.099,19.51417
2015-060-04:20:46.866,19.5142
2015-060-04:22:54.064,19.635628
2015-060-04:22:54.832,19.6356
2015-060-04:25:02.114,19.635628
2015-060-04:25:02.882,19.6356
2015-060-04:27:10.114,19.595142
2015-060-04:27:10.882,19.5951
2015-060-04:29:18.114,19.554656
2015-060-04:29:18.882,19.5547
2015-060-04:31:26.114,19.554656
2015-060-04:33:34.114,19.554656
2015-060-04:35:42.114,19.554656
2015-060-04:37:50.114,19.554656
2015-060-04:39:58.106,19.554656
2015-060-04:42:06.114,19.554656
2015-060-04:44:14.114,19.554656
2015-060-04:46:22.114,19.554656
2015-060-04:47:50.882,19.5547
2015-060-04:48:30.114,19.554656
2015-060-04:50:38.114,19.554656
2015-060-04:52:46.114,19.554656
2015-060-04:54:54.114,19.554656
2015-060-04:54:54.882,19.5547
2015-060-04:57:02.114,19.595142
2015-060-04:57:02.882,19.5951
2015-060-04:59:10.114,19.595142
2015-060-05:01:18.114,19.595142
2015-060-05:03:26.114,19.595142
2015-060-05:05:34.114,19.595142
2015-060-05:07:42.114,19.595142
2015-060-05:07:42.882,19.5951
2015-060-05:09:50.114,19.635628
2015-060-05:09:50.882,19.6356
2015-060-05:11:58.114,19.676113
2015-060-05:11:58.882,19.6761
2015-060-05:14:06.114,19.716599
2015-060-05:14:06.882,19.7166
2015-060-05:16:14.114,19.757085
2015-060-05:16:14.882,19.7571
2015-060-05:18:22.114,19.797571
2015-060-05:18:22.882,19.7976
2015-060-05:20:30.114,19.838057
2015-060-05:20:30.882,19.8381
2015-060-05:22:38.114,19.878543
2015-060-05:22:38.882,19.8785
2015-060-05:24:46.114,19.919028
2015-060-05:24:46.882,19.919
2015-060-05:26:54.114,19.959514
2015-060-05:26:54.882,19.9595
2015-060-05:29:02.114,19.959514
2015-060-05:29:02.882,19.9595
2015-060-05:31:10.114,20
2015-060-05:31:10.882,20
2015-060-05:33:18.103,20
2015-060-05:35:26.099,20
2015-060-05:35:26.866,20
2015-060-05:37:34.114,19.716599
2015-060-05:37:34.882,19.7166
2015-060-05:39:42.110,19.959514
2015-060-05:39:42.877,19.9595
2015-060-05:41:50.110,19.838057
2015-060-05:41:50.877,19.8381
2015-060-05:43:58.110,19.757085
2015-060-05:43:58.877,19.7571
2015-060-05:46:06.110,19.757085
2015-060-05:48:14.110,19.757085
2015-060-05:48:14.877,19.7571
2015-060-05:50:22.114,19.716599
2015-060-05:50:22.882,19.7166
2015-060-05:52:30.110,19.757085
2015-060-05:52:30.877,19.7571
2015-060-05:54:38.110,19.757085
2015-060-05:56:46.114,19.757085
2015-060-05:58:54.110,19.757085
2015-060-06:01:02.110,19.757085
2015-060-06:01:02.877,19.7571
2015-060-06:03:10.064,19.838057
2015-060-06:03:10.832,19.8381
2015-060-06:05:18.103,19.919028
2015-060-06:05:18.871,19.919
2015-060-06:07:26.114,19.878543
2015-060-06:07:26.882,19.8785
2015-060-06:09:34.114,19.838057
2015-060-06:09:34.882,19.8381
2015-060-06:11:42.114,19.838057
2015-060-06:11:42.882,19.8381
2015-060-06:13:50.114,19.797571
2015-060-06:13:50.882,19.7976
2015-060-06:15:58.114,19.838057
2015-060-06:15:58.882,19.8381
2015-060-06:18:06.114,19.838057
2015-060-06:20:14.114,19.838057
2015-060-06:22:22.114,19.838057
2015-060-06:22:22.882,19.8381
2015-060-06:24:30.114,19.878543
2015-060-06:24:30.882,19.8785
2015-060-06:26:38.114,19.878543
2015-060-06:28:46.114,19.878543
2015-060-06:30:54.114,19.878543
2015-060-06:33:02.114,19.878543
2015-060-06:35:10.114,19.878543
2015-060-06:37:18.114,19.878543
2015-060-06:39:26.114,19.878543
2015-060-06:41:34.114,19.878543
2015-060-06:43:42.114,19.878543
2015-060-06:45:50.114,19.878543
2015-060-06:47:58.114,19.878543
2015-060-06:50:06.114,19.878543
2015-060-06:52:14.114,19.878543
2015-060-06:54:22.114,19.878543
2015-060-06:56:30.114,19.878543
2015-060-06:58:38.114,19.878543
2015-060-07:00:46.114,19.878543
2015-060-07:02:54.114,19.878543
2015-060-07:05:02.114,19.878543
2015-060-07:05:02.882,19.8785
2015-060-07:07:10.114,19.919028
2015-060-07:07:10.882,19.919
2015-060-07:09:18.114,19.919028
2015-060-07:09:18.882,19.919
2015-060-07:11:26.114,19.959514
2015-060-07:11:26.882,19.9595
2015-060-07:13:34.114,19.959514
2015-060-07:15:42.103,19.959514
2015-060-07:15:42.871,19.9595
2015-060-07:17:50.114,19.919028
2015-060-07:17:50.882,19.919
2015-060-07:19:58.110,20.268817
2015-060-07:19:58.877,20.2688
2015-060-07:22:06.110,20.107527
2015-060-07:22:06.877,20.1075
2015-060-07:24:14.114,20
2015-060-07:24:14.882,20
2015-060-07:26:22.114,20.053763
2015-060-07:26:22.882,20.0538
2015-060-07:28:30.110,20.053763
2015-060-07:30:38.114,20.053763
2015-060-07:32:46.114,20.053763
2015-060-07:34:54.110,20.053763
2015-060-07:37:02.114,20.053763
2015-060-07:39:10.110,20.053763
2015-060-07:41:18.110,20.053763
2015-060-07:43:26.106,20.053763
2015-060-07:43:26.875,20.0538
2015-060-07:45:34.064,20.16129
2015-060-07:45:34.832,20.1613
2015-060-07:47:42.103,20.215054
2015-060-07:47:42.871,20.2151
2015-060-07:49:50.106,20.107527
2015-060-07:49:50.875,20.1075
2015-060-07:51:58.106,20.107527
2015-060-07:54:06.110,20.107527
2015-060-07:56:14.110,20.107527
2015-060-07:58:22.106,20.107527
2015-060-08:00:30.106,20.107527
2015-060-08:02:38.110,20.107527
2015-060-08:04:46.106,20.107527
2015-060-08:06:54.106,20.107527
2015-060-08:09:02.106,20.107527
2015-060-08:09:02.875,20.1075
2015-060-08:11:10.103,20.268817
2015-060-08:11:10.871,20.2688
2015-060-08:13:18.103,20.268817
2015-060-08:15:26.106,20.268817
2015-060-08:17:34.106,20.268817
2015-060-08:19:42.106,20.268817
2015-060-08:19:42.875,20.2688
2015-060-08:21:50.106,20.215054
2015-060-08:21:50.875,20.2151
2015-060-08:23:58.110,20.215054
2015-060-08:26:06.110,20.215054
2015-060-08:26:06.877,20.2151
2015-060-08:28:14.106,20.16129
2015-060-08:28:14.875,20.1613
2015-060-08:30:22.106,20.16129
2015-060-08:32:30.106,20.16129
2015-060-08:34:38.106,20.16129
2015-060-08:36:46.106,20.16129
2015-060-08:38:54.106,20.16129
2015-060-08:41:02.106,20.16129
2015-060-08:43:10.106,20.16129
2015-060-08:45:18.106,20.16129
2015-060-08:47:26.106,20.16129
2015-060-08:47:26.875,20.1613
2015-060-08:49:34.110,20.215054
2015-060-08:49:34.877,20.2151
2015-060-08:51:42.106,20.215054
2015-060-08:51:42.875,20.2151
2015-060-08:53:50.106,20.268817
2015-060-08:53:50.875,20.2688
2015-060-08:55:58.099,20.268817
2015-060-08:58:06.064,20.268817
2015-060-08:58:06.832,20.2688
2015-060-09:00:14.110,20.215054
2015-060-09:00:14.877,20.2151
2015-060-09:02:22.110,20.591398
2015-060-09:02:22.877,20.5914
2015-060-09:04:30.114,20.376344
2015-060-09:04:30.882,20.3763
2015-060-09:06:38.114,20.322581
2015-060-09:06:38.882,20.3226
2015-060-09:08:46.110,20.376344
2015-060-09:08:46.877,20.3763
2015-060-09:10:54.114,20.376344
2015-060-09:13:02.114,20.376344
2015-060-09:15:10.110,20.376344
2015-060-09:17:18.110,20.376344
2015-060-09:19:26.114,20.376344
2015-060-09:21:34.110,20.376344
2015-060-09:23:42.114,20.376344
2015-060-09:23:42.882,20.3763
2015-060-09:25:50.064,20.430108
2015-060-09:25:50.832,20.4301
2015-060-09:27:58.099,20.537634
2015-060-09:27:58.866,20.5376
2015-060-09:30:06.106,20.430108
2015-060-09:30:06.875,20.4301
2015-060-09:32:14.110,20.430108
2015-060-09:34:22.106,20.430108
2015-060-09:36:30.106,20.430108
2015-060-09:38:38.110,20.430108
2015-060-09:40:46.106,20.430108
2015-060-09:42:54.106,20.430108
2015-060-09:45:02.110,20.430108
2015-060-09:47:10.110,20.430108
2015-060-09:49:18.106,20.430108
2015-060-09:51:26.110,20.430108
2015-060-09:51:26.877,20.4301
2015-060-09:53:34.114,20.537634
2015-060-09:53:34.882,20.5376
2015-060-09:55:42.114,20.483871
2015-060-09:55:42.882,20.4839
2015-060-09:57:50.106,20.537634
2015-060-09:57:50.875,20.5376
2015-060-09:59:58.110,20.537634
2015-060-10:02:06.110,20.537634
2015-060-10:02:06.877,20.5376
2015-060-10:04:14.110,20.483871
2015-060-10:04:14.877,20.4839
2015-060-10:06:22.103,20.483871
2015-060-10:08:30.106,20.483871
2015-060-10:10:38.106,20.483871
2015-060-10:12:46.106,20.483871
2015-060-10:14:54.106,20.483871
2015-060-10:14:54.875,20.4839
2015-060-10:17:02.106,20.537634
2015-060-10:17:02.875,20.5376
2015-060-10:19:10.106,20.537634
2015-060-10:21:18.106,20.537634
2015-060-10:23:26.106,20.537634
2015-060-10:25:34.110,20.537634
2015-060-10:25:34.877,20.5376
2015-060-10:27:42.110,20.591398
2015-060-10:27:42.877,20.5914
2015-060-10:29:50.106,20.591398
2015-060-10:31:58.106,20.591398
2015-060-10:31:58.875,20.5914
2015-060-10:34:06.106,20.645161
2015-060-10:34:06.875,20.6452
2015-060-10:36:14.106,20.645161
2015-060-10:38:22.064,20.645161
2015-060-10:38:22.832,20.6452
2015-060-10:40:30.114,20.698925
2015-060-10:40:30.882,20.6989
2015-060-10:42:38.110,20.913978
2015-060-10:42:38.877,20.914
2015-060-10:44:46.114,20.752688
2015-060-10:44:46.882,20.7527
2015-060-10:46:54.110,20.698925
2015-060-10:46:54.877,20.6989
2015-060-10:49:02.114,20.698925
2015-060-10:49:02.882,20.6989
2015-060-10:51:10.114,20.645161
2015-060-10:51:10.882,20.6452
2015-060-10:53:18.110,20.645161
2015-060-10:53:18.877,20.6452
2015-060-10:55:26.110,20.698925
2015-060-10:55:26.877,20.6989
2015-060-10:57:34.114,20.645161
2015-060-10:57:34.882,20.6452
2015-060-10:59:42.110,20.645161
2015-060-11:01:50.114,20.645161
2015-060-11:03:58.114,20.645161
2015-060-11:03:58.882,20.6452
2015-060-11:06:06.114,20.698925
2015-060-11:06:06.882,20.6989
2015-060-11:08:14.064,20.860215
2015-060-11:08:14.832,20.8602
2015-060-11:10:22.106,20.860215
2015-060-11:10:22.875,20.8602
2015-060-11:12:30.106,20.806452
2015-060-11:12:30.875,20.8065
2015-060-11:14:38.106,20.752688
2015-060-11:14:38.875,20.7527
2015-060-11:16:46.106,20.752688
2015-060-11:18:54.106,20.752688
2015-060-11:21:02.110,20.752688
2015-060-11:23:10.106,20.752688
2015-060-11:27:26.110,20.752688
2015-060-11:29:34.106,20.752688
2015-060-11:31:42.106,20.752688
2015-060-11:33:50.106,20.752688
2015-060-11:35:58.110,20.752688
2015-060-11:38:06.110,20.752688
2015-060-11:40:14.106,20.752688
2015-060-11:42:22.106,20.752688
2015-060-11:44:30.106,20.752688
2015-060-11:46:38.103,20.752688
2015-060-11:46:38.871,20.7527
2015-060-11:48:46.103,20.806452
2015-060-11:48:46.871,20.8065
2015-060-11:53:02.106,20.806452
2015-060-11:53:02.875,20.8065
2015-060-11:55:10.106,20.860215
2015-060-11:55:10.875,20.8602
2015-060-11:57:18.106,20.860215
2015-060-11:57:18.875,20.8602
2015-060-11:59:26.110,20.913978
2015-060-11:59:26.877,20.914
2015-060-12:01:34.110,20.967742
2015-060-12:01:34.877,20.9677
2015-060-12:03:42.106,21.021505
2015-060-12:03:42.875,21.0215
2015-060-12:05:50.106,21.075269
2015-060-12:05:50.875,21.0753
2015-060-12:07:58.106,21.129032
2015-060-12:07:58.875,21.129
2015-060-12:10:06.106,21.182796
2015-060-12:10:06.875,21.1828
2015-060-12:12:14.106,21.236559
2015-060-12:12:14.875,21.2366
2015-060-12:14:22.106,21.290323
2015-060-12:14:22.875,21.2903
2015-060-12:18:38.103,21.290323
2015-060-12:20:46.064,21.290323
2015-060-12:20:46.832,21.2903
2015-060-12:22:54.110,21.021505
2015-060-12:22:54.877,21.0215
2015-060-12:25:02.114,21.290323
2015-060-12:25:02.882,21.2903
2015-060-12:27:10.110,21.075269
2015-060-12:27:10.877,21.0753
2015-060-12:29:18.110,21.021505
2015-060-12:29:18.877,21.0215
2015-060-12:31:26.114,20.967742
2015-060-12:31:26.882,20.9677
2015-060-12:33:34.114,20.967742
2015-060-12:35:42.110,20.967742
2015-060-12:37:50.114,20.967742
2015-060-12:39:58.114,20.967742
2015-060-12:42:06.110,20.967742
2015-060-12:44:14.114,20.967742
2015-060-12:46:22.110,20.967742
2015-060-12:46:22.877,20.9677
2015-060-12:48:30.064,21.021505
2015-060-12:48:30.832,21.0215
2015-060-12:50:38.064,21.236559
2015-060-12:50:38.832,21.2366
2015-060-12:52:46.106,21.182796
2015-060-12:52:46.875,21.1828
2015-060-12:54:54.106,21.129032
2015-060-12:54:54.875,21.129
2015-060-12:57:02.106,21.129032
2015-060-12:57:02.875,21.129
2015-060-12:59:10.106,21.075269
2015-060-12:59:10.875,21.0753
2015-060-13:01:18.106,21.075269
2015-060-13:03:26.110,21.075269
2015-060-13:05:34.106,21.075269
2015-060-13:07:42.106,21.075269
2015-060-13:09:50.110,21.075269
2015-060-13:11:58.106,21.075269
2015-060-13:14:06.106,21.075269
2015-060-13:16:14.110,21.075269
2015-060-13:18:22.106,21.075269
2015-060-13:20:30.106,21.075269
2015-060-13:22:38.110,21.075269
2015-060-13:24:46.106,21.075269
2015-060-13:26:54.106,21.075269
2015-060-13:26:54.875,21.0753
2015-060-13:29:02.103,21.129032
2015-060-13:29:02.871,21.129
2015-060-13:31:10.064,21.129032
2015-060-13:33:18.103,21.129032
2015-060-13:35:26.106,21.129032
2015-060-13:35:26.875,21.129
2015-060-13:37:34.110,21.182796
2015-060-13:37:34.877,21.1828
2015-060-13:39:42.106,21.236559
2015-060-13:39:42.875,21.2366
2015-060-13:41:50.106,21.290323
2015-060-13:41:50.875,21.2903
2015-060-13:43:58.106,21.344086
2015-060-13:43:58.875,21.3441
2015-060-13:46:06.106,21.397849
2015-060-13:46:06.875,21.3978
2015-060-13:48:14.106,21.451613
2015-060-13:48:14.875,21.4516
2015-060-13:50:22.106,21.505376
2015-060-13:50:22.875,21.5054
2015-060-13:52:30.110,21.55914
2015-060-13:52:30.877,21.5591
2015-060-13:54:38.106,21.55914
2015-060-13:56:46.106,21.55914
2015-060-13:56:46.875,21.5591
2015-060-13:58:54.106,21.612903
2015-060-13:58:54.875,21.6129
2015-060-14:01:02.064,21.612903
2015-060-14:01:02.832,21.6129
2015-060-14:03:10.106,21.666667
2015-060-14:03:10.875,21.6667
2015-060-14:05:18.110,21.236559
2015-060-14:05:18.877,21.2366
2015-060-14:07:26.106,21.451613
2015-060-14:07:26.875,21.4516
2015-060-14:09:34.110,21.344086
2015-060-14:09:34.877,21.3441
2015-060-14:11:42.110,21.290323
2015-060-14:11:42.877,21.2903
2015-060-14:13:02.882,21.2903
2015-060-14:13:50.114,21.290323
2015-060-14:15:58.110,21.290323
2015-060-14:15:58.877,21.2903
2015-060-14:18:06.114,21.290323
2015-060-14:20:14.114,21.290323
2015-060-14:22:22.110,21.290323
2015-060-14:24:30.110,21.290323
2015-060-14:26:38.114,21.290323
2015-060-14:28:46.114,21.290323
2015-060-14:28:46.882,21.2903
2015-060-14:30:54.064,21.451613
2015-060-14:30:54.832,21.4516
2015-060-14:33:02.099,21.505376
2015-060-14:33:02.866,21.5054
2015-060-14:35:10.106,21.397849
2015-060-14:35:10.875,21.3978
2015-060-14:37:18.106,21.397849
2015-060-14:39:26.106,21.397849
2015-060-14:41:34.106,21.397849
2015-060-14:43:42.106,21.397849
2015-060-14:45:50.106,21.397849
2015-060-14:47:58.106,21.397849
2015-060-14:50:06.106,21.397849
2015-060-14:52:14.106,21.397849
2015-060-14:54:22.106,21.397849
2015-060-14:56:30.106,21.397849
2015-060-14:58:38.106,21.397849
2015-060-15:00:46.110,21.397849
2015-060-15:02:54.106,21.397849
2015-060-15:05:02.106,21.397849
2015-060-15:07:10.106,21.397849
2015-060-15:09:18.106,21.397849
2015-060-15:11:26.110,21.397849
2015-060-15:13:34.110,21.397849
2015-060-15:13:34.877,21.3978
2015-060-15:15:42.106,21.451613
2015-060-15:15:42.875,21.4516
2015-060-15:17:50.106,21.451613
2015-060-15:17:50.875,21.4516
2015-060-15:19:58.110,21.505376
2015-060-15:19:58.877,21.5054
2015-060-15:22:06.110,21.55914
2015-060-15:22:06.877,21.5591
2015-060-15:24:14.106,21.612903
2015-060-15:24:14.875,21.6129
2015-060-15:26:22.106,21.612903
2015-060-15:26:22.875,21.6129
2015-060-15:28:30.106,21.666667
2015-060-15:28:30.875,21.6667
2015-060-15:30:38.106,21.72043
2015-060-15:30:38.875,21.7204
2015-060-15:32:46.106,21.774194
2015-060-15:32:46.875,21.7742
2015-060-15:34:54.110,21.827957
2015-060-15:34:54.877,21.828
2015-060-15:37:02.106,21.88172
2015-060-15:37:02.875,21.8817
2015-060-15:39:10.106,21.88172
2015-060-15:41:18.103,21.88172
2015-060-15:43:26.064,21.88172
2015-060-15:43:26.832,21.8817
2015-060-15:45:34.110,21.666667
2015-060-15:45:34.877,21.6667
2015-060-15:47:42.110,21.774194
2015-060-15:47:42.877,21.7742
2015-060-15:49:50.114,21.666667
2015-060-15:49:50.882,21.6667
2015-060-15:51:58.114,21.612903
2015-060-15:51:58.882,21.6129
2015-060-15:53:10.877,21.6129
2015-060-15:54:06.110,21.612903
2015-060-15:56:14.114,21.612903
2015-060-15:56:14.882,21.6129
2015-060-15:56:30.877,21.6129
2015-060-15:56:38.882,21.5591
2015-060-15:56:46.882,21.6129
2015-060-15:56:54.877,21.6129
2015-060-15:57:02.882,21.5591
2015-060-15:57:10.877,21.6129
2015-060-15:57:18.877,21.5591
2015-060-15:57:58.877,21.5591
2015-060-15:58:06.877,21.6129
2015-060-15:58:14.882,21.5591
2015-060-15:58:22.114,21.55914
2015-060-15:58:22.882,21.5591
2015-060-15:58:30.877,21.6129
2015-060-15:58:38.882,21.5591
2015-060-15:58:46.877,21.5591
2015-060-15:58:54.877,21.6129
2015-060-15:59:02.882,21.5591
2015-060-16:00:30.110,21.55914
2015-060-16:02:38.114,21.55914
2015-060-16:04:46.114,21.55914
2015-060-16:06:54.110,21.55914
2015-060-16:09:02.114,21.55914
2015-060-16:09:02.882,21.5591
2015-060-16:11:10.064,21.612903
2015-060-16:11:10.832,21.6129
2015-060-16:13:18.064,21.827957
2015-060-16:13:18.832,21.828
2015-060-16:15:26.106,21.774194
2015-060-16:15:26.875,21.7742
2015-060-16:17:34.106,21.72043
2015-060-16:17:34.875,21.7204
2015-060-16:19:42.106,21.666667
2015-060-16:19:42.875,21.6667
2015-060-16:21:50.110,21.666667
2015-060-16:23:58.110,21.666667
2015-060-16:26:06.106,21.666667
2015-060-16:28:14.106,21.666667
2015-060-16:30:22.110,21.666667
2015-060-16:32:30.106,21.666667
2015-060-16:34:38.106,21.666667
2015-060-16:36:46.106,21.666667
2015-060-16:38:54.106,21.666667
2015-060-16:38:54.875,21.6667
2015-060-16:41:02.106,22.043011
2015-060-16:41:02.875,22.043
2015-060-16:43:10.106,21.935484
2015-060-16:43:10.875,21.9355
2015-060-16:45:18.106,21.989247
2015-060-16:45:18.875,21.9892
2015-060-16:47:26.110,21.989247
2015-060-16:47:26.877,21.9892
2015-060-16:49:34.110,21.935484
2015-060-16:49:34.877,21.9355
2015-060-16:51:42.106,21.935484
2015-060-16:51:42.875,21.9355
2015-060-16:53:50.106,21.88172
2015-060-16:53:50.875,21.8817
2015-060-16:55:58.106,21.88172
2015-060-16:58:06.110,21.88172
2015-060-17:00:14.106,21.88172
2015-060-17:02:22.106,21.88172
2015-060-17:04:30.106,21.88172
2015-060-17:06:38.106,21.88172
2015-060-17:08:46.110,21.88172
2015-060-17:10:54.106,21.88172
2015-060-17:13:02.106,21.88172
2015-060-17:15:10.110,21.88172
2015-060-17:17:18.106,21.88172
2015-060-17:19:26.110,21.88172
2015-060-17:21:34.110,21.88172
2015-060-17:23:42.099,21.88172
2015-060-17:25:50.064,21.88172
2015-060-17:27:58.114,21.88172
2015-060-17:27:58.882,21.8817
2015-060-17:30:06.114,21.989247
2015-060-17:30:06.882,21.9892
2015-060-17:32:14.110,21.88172
2015-060-17:32:14.877,21.8817
